통계표ID,통계표명,승인번호,기관코드,주기,시작연도,마지막연도,지역,연령대,대상,구분
DT_1NG235,영농후계자 학력별 농가(개인농가),101041,101,5년,1980,1980,,,농가,학력별
DT_1NG236,영농후계자 종사분야 및 거주지별 농가(개인농가),101041,101,5년,1980,1980,,,"영농후계자,농가","종사지역별,영농후계자종사분야별"
DT_1NG237,가구원수 및 농업종사 인원수별 농가(개인농가),101041,101,5년,1980,1980,,,"가구원수,농업종사인원수,농가","가구원수별,농업종사인원수별,농가,개인농가별"
DT_1NG301,성별 농가인구 및 구성비(개인농가),101041,101,5년,1995,1995,,,농가인구,성별
DT_1NG302,"연령별, 성별 농가인구(개인농가)",101041,101,5년,1995,1995,,,농가인구,"연령별,성별"
DT_1NG303,"15세이상 학력별, 성별 농가인구(개인농가)",101041,101,5년,1995,1995,,15세이상,농가인구,"학력별,성별"
DT_1NG304,"15세이상 취업별, 성별 농가인구(개인농가)",101041,101,5년,1995,1995,,15세이상,농가인구,"취업별,성별"
DT_1NG305,전·겸업별 농가인구(개인농가),101041,101,5년,1995,1995,,,농가인구,전겸업별
DT_1NG306,연령별 농업종사기간별 농가인구(개인농가),101041,101,5년,1995,1995,,,농가인구,"연령별,농업종사기간별"
DT_1NG307,15세이상 농업종사기간별 농가인구(개인농가),101041,101,5년,1995,1995,,15세이상,농가인구,농업종사기간별
DT_1NG308,15세이상 겸업종사기간별 농가인구(개인농가),101041,101,5년,1995,1995,,15세이상,농가인구,겸업종사기간별
DT_1NG309,"성별, 학력별, 종사분야별 영농승계자(개인농가)",101041,101,5년,1995,1995,,,영농승계자,"성별,학력별,종사분야별"
DT_1NG310,성별 농가인구 및 구성비(개인농가),101041,101,5년,1990,1990,,,농가인구,성별
DT_1NG311,"연령별, 성별 농가인구(개인농가)",101041,101,5년,1990,1990,,,농가인구,"연령별,성별"
DT_1NG312,"15세이상 학력별, 성별 농가인구(개인농가)",101041,101,5년,1990,1990,,15세이상,농가인구,"학력별,성별"
DT_1NG313,15세이상 취업별 농가인구(개인농가),101041,101,5년,1990,1990,,15세이상,농가인구,취업별
DT_1NG314,전 · 겸업 농가별 농가인구(개인농가),101041,101,5년,1990,1990,,,농가인구,농가형태별
DT_1NG315,연령별 농업종사 기간별 농가인구(개인농가),101041,101,5년,1990,1990,,,"농업종사,농가인구","연령별,농업종사기간별"
DT_1NG316,15세이상 농업종사 기간별 농가인구(개인농가),101041,101,5년,1990,1990,,15세이상,농가인구,농업종사기간별
DT_1NG317,15세이상 겸업종사 기간별 농가인구(개인농가),101041,101,5년,1990,1990,,15세이상,농가인구,겸업종사기간별
DT_1NG318,"성별, 학력별, 종사분야별 영농승계자(개인농가)",101041,101,5년,1990,1990,,,영농승계자,"성별,학력별,종사분야별"
DT_1NG319,연령별 성별 농가인구(개인농가),101041,101,5년,1980,1980,,,농가인구,"연령별,성별"
DT_1NG320,전·겸업별 농가인구(개인농가),101041,101,5년,1980,1980,,,농가인구,전겸업별
DT_1NG321,14세이상 취업별 농가인구(개인농가),101041,101,5년,1980,1980,,14세이상,농가인구,취업별
DT_1NG322,전업농가 14세이상 성별 취업별 인구(개인농가),101041,101,5년,1980,1980,,14세이상,"전업농가,인구","성별,취업별"
DT_1NG323,겸업농가 14세이상 취업별 인구(개인농가),101041,101,5년,1980,1980,,14세이상,"겸업농가,인구",취업별
DT_1NG324,14세이상 학력별 성별 인구(개인농가),101041,101,5년,1980,1980,,14세이상,"성별인구,개인농가","학력별,성별"
DT_1NG325,농업종사 기간별 성별 14세이상 농가인구(개인농가),101041,101,5년,1980,1980,,14세이상,농가인구,"기간별,성별"
DT_1NG326,겸업농가 겸업종사 기간별 성별 14세이상 농가인구(개인농가),101041,101,5년,1980,1980,,14세이상,"겸업농가,농가인구","기간별,성별"
DT_1NG327,제1종겸업농가 겸업종사 기간별 성별 14세이상 농가인구(개인농가),101041,101,5년,1980,1980,,14세이상,농가인구,"기간별,성별"
DT_1NG328,제2종겸업농가 겸업종사 기간별 성별 14세이상 농가인구(개인농가),101041,101,5년,1980,1980,,14세이상,농가인구,"기간별,성별"
DT_1NG401,경지 및 목초지 면적(개인농가),101041,101,5년,1995,1995,,,"경지및목초지면적,개인농가",개인농가별
DT_1NG402,논 경영규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"농가,면적",경영규모별
DT_1NG403,밭 경영규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"농가,면적",경영규모별
DT_1NG404,수원지 경영규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"경영규모별농가,면적",경영규모별
DT_1NG405,경지정리규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"농가,면적",경지정리규모별
DT_1NG406,수리안전답규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"수리안전답규모별개인농가,수리안전답면적",규모별
DT_1NG407,수리불안전답규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"농가,면적",수리불안전답규모별
DT_1NG408,목초지규모별 농가 및 용도별 면적(개인농가),101041,101,5년,1995,1995,,,"농가,면적","목초지규모별,용도별"
DT_1NG409,경지 및 목초지 면적(개인농가),101041,101,5년,1990,1990,,,"경지및목초지면적,개인농가",
DT_1NG410,논 경영규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",경영규모별
DT_1NG411,밭 경영규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"밭경영규모별농가,밭면적",경영규모별
DT_1NG412,수원지 경영규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"경영규모별농가,면적",경영규모별
DT_1NG413,경지정리 논면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"논면적규모별농가,개인농가",논면적규모별
DT_1NG414,수리안전답규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",규모별
DT_1NG415,수리불안전답규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",수리불안전답규모별
DT_1NG416,목초지규모별 농가 및 용도별 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적","목초지규모별,용도별"
DT_1NG417,경지보유 형태별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",경지보유형태별
DT_1NG418,논보유 형태별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",형태별
DT_1NG419,밭보유 형태별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",밭보유형태별
DT_1NG420,경지 차용처별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",차용처별
DT_1NG421,차용경지규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",차용경지규모별
DT_1NG422,논차용규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",규모별
DT_1NG423,밭차용규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",규모별
DT_1NG424,수리안전 및 불안전답 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",수리안전및불안전답별
DT_1NG425,논면적 규모별 농가 및 면적(개인농가),101041,101,5년,1980,1980,,,"논,농가",규모별
DT_1NG426,밭면적 규모별 농가 및 면적(개인농가),101041,101,5년,1980,1980,,,"밭면적,농가",규모별
DT_1NG427,수원지면적 규모별 농가 및 면적(개인농가),101041,101,5년,1980,1980,,,"농가,면적",규모별
DT_1NG428,경지정리 논면적 규모별 농가 및 면적(개인농가),101041,101,5년,1980,1980,,,"논면적,농가",규모별
DT_1NG429,경지 및 목초지 면적(개인농가),101041,101,5년,1980,1980,,,"경지및목초지면적,개인농가",
DT_1NG430,일모작논 규모별 농가 및 면적(개인농가),101041,101,5년,1980,1980,,,"규모별농가,면적",규모별
DT_1NG431,이모작논 규모별 농가 및 면적(개인농가),101041,101,5년,1980,1980,,,"농가,면적",규모별
DT_1NG432,목초지 규모별 농가 및 면적(개인농가),101041,101,5년,1980,1980,,,"농가,면적",규모별
DT_1NG501,논벼수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"논벼수확면적,농가",규모별
DT_1NG502,보리 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"보리수확면적,농가",규모별
DT_1NG503,감자 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"감자수확면적,농가",규모별
DT_1NG504,콩 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"콩수확면적,농가",규모별
DT_1NG505,팥 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"팥수확면적,농가",규모별
DT_1NG506,김장무 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"김장무,농가",규모별
DT_1NG507,김장배추 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"김장배추수확면적,농가",규모별
DT_1NG508,고추 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"고추수확면적,농가",규모별
DT_1NG509,마늘 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"농가,면적",규모별
DT_1NG510,양파 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"양파수확면적,농가",규모별
DT_1NG511,대파 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"농가,면적",규모별
DT_1NG512,수박 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"수박수확면적,농가",규모별
DT_1NG513,참외 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"참외수확면적,농가",규모별
DT_1NG514,인삼 수확면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"인삼수확면적,농가",규모별
DT_1NG517,시설면적 규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"시설면적,농가",시설면적규모별
DT_1NG518,시설작물 재배농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"재배농가,면적",시설별
DT_1NG519,과수 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"농가,면적",재배면적규모별
DT_1NG520,사과 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"재배면적규모별농가,면적",재배면적규모별
DT_1NG521,배 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"배재배면적규모별농가,개인농가",재배면적규모별
DT_1NG522,복숭아 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"복숭아재배농가,복숭아재배면적",재배면적규모별
DT_1NG523,포도 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"농가,면적",재배면적규모별
DT_1NG524,단감 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"단감재배농가,개인농가",재배면적규모별
DT_1NG525,떫은감 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"재배면적규모별농가,개인농가",재배면적규모별
DT_1NG526,감귤 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"농가,면적",재배면적규모별
DT_1NG527,참다래 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"재배면적규모별농가,면적",재배면적규모별
DT_1NG528,자두 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"재배면적규모별자두농가,개인농가",재배면적규모별
DT_1NG529,대추 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"재배면적규모별농가,면적",재배면적규모별
DT_1NG530,매실 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1995,1995,,,"재배면적규모별농가,면적",재배면적규모별
DT_1NG531,논벼 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"논벼수확면적규모별농가,개인농가",수확면적규모별
DT_1NG532,콩 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"콩수확면적규모별농가및면적,개인농가에서측정의대상이되는지표는다음과같습니다농가면적",수확면적규모별
DT_1NG533,팥 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"팥수확면적규모별농가,면적",수확면적규모별
DT_1NG534,김장무 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"김장무,농가",수확면적규모별
DT_1NG535,김장배추 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",수확면적규모별
DT_1NG536,고추 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"고추,농가",수확면적규모별
DT_1NG537,마늘 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",수확면적규모별
DT_1NG538,양파 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"양파농가,양파면적",수확면적규모별
DT_1NG539,수박 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"수박농가,면적",수확면적규모별
DT_1NG540,참외 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"참외수확면적규모별농가,면적",수확면적규모별
DT_1NG543,시설원예 면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",면적규모별
DT_1NG544,시설원예작물 재배농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"재배농가,면적",시설별
DT_1NG545,과수 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",재배면적규모별
DT_1NG546,사과 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"재배면적규모별농가,면적",재배면적규모별
DT_1NG547,배 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"배재배면적규모별농가,개인농가",재배면적규모별
DT_1NG548,복숭아 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"복숭아재배농가,복숭아재배면적",재배면적규모별
DT_1NG549,포도 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"포도재배농가,포도재배면적",재배면적규모별
DT_1NG550,단감 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"재배면적규모별농가,면적",재배면적규모별
DT_1NG551,감귤 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"농가,면적",재배면적규모별
DT_1NG552,양다래 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"양다래재배농가,면적",재배면적규모별
DT_1NG553,자두 재배면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"재배면적규모별농가,면적",재배면적규모별
DT_1NG554,겉보리 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"겉보리수확면적규모별농가,개인농가",수확면적규모별
DT_1NG555,쌀보리 수확면적규모별 농가 및 면적(개인농가),101041,101,5년,1990,1990,,,"쌀보리수확면적규모별농가,개인농가",수확면적규모별
